Theme,date,date_name,geography_code,geography_name,geography_type,variable_code,variable_name,measures_code,measures_name,value
employment,2013-09-01,Oct 2012-Sep 2013,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2340700
employment,2013-12-01,Jan 2013-Dec 2013,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,66.3
employment,2013-12-01,Jan 2013-Dec 2013,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1097400
employment,2013-12-01,Jan 2013-Dec 2013,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,68.9
employment,2013-12-01,Jan 2013-Dec 2013,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3088200
employment,2013-12-01,Jan 2013-Dec 2013,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,69.7
employment,2013-12-01,Jan 2013-Dec 2013,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2346600
employment,2014-03-01,Apr 2013-Mar 2014,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,67.1
employment,2014-03-01,Apr 2013-Mar 2014,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1109300
employment,2014-03-01,Apr 2013-Mar 2014,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,68.9
employment,2014-03-01,Apr 2013-Mar 2014,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3090700
employment,2014-03-01,Apr 2013-Mar 2014,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,69.9
employment,2014-03-01,Apr 2013-Mar 2014,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2353100
employment,2014-06-01,Jul 2013-Jun 2014,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,67.6
employment,2014-06-01,Jul 2013-Jun 2014,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1117800
employment,2014-06-01,Jul 2013-Jun 2014,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,68.7
employment,2014-06-01,Jul 2013-Jun 2014,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3076400
employment,2014-06-01,Jul 2013-Jun 2014,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,70
employment,2014-06-01,Jul 2013-Jun 2014,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2355100
employment,2014-09-01,Oct 2013-Sep 2014,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,68
employment,2014-09-01,Oct 2013-Sep 2014,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1122900
employment,2014-09-01,Oct 2013-Sep 2014,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,69
employment,2014-09-01,Oct 2013-Sep 2014,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3090400
employment,2014-09-01,Oct 2013-Sep 2014,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,70.2
employment,2014-09-01,Oct 2013-Sep 2014,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2361300
employment,2014-12-01,Jan 2014-Dec 2014,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,68.4
employment,2014-12-01,Jan 2014-Dec 2014,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1129300
employment,2014-12-01,Jan 2014-Dec 2014,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,69.3
employment,2014-12-01,Jan 2014-Dec 2014,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3102500
employment,2014-12-01,Jan 2014-Dec 2014,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,70.6
employment,2014-12-01,Jan 2014-Dec 2014,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2371700
employment,2015-03-01,Apr 2014-Mar 2015,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,68.6
employment,2015-03-01,Apr 2014-Mar 2015,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1131400
employment,2015-03-01,Apr 2014-Mar 2015,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,69.8
employment,2015-03-01,Apr 2014-Mar 2015,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3129200
employment,2015-03-01,Apr 2014-Mar 2015,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,71
employment,2015-03-01,Apr 2014-Mar 2015,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2386700
employment,2015-06-01,Jul 2014-Jun 2015,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,68.8
employment,2015-06-01,Jul 2014-Jun 2015,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1135400
employment,2015-06-01,Jul 2014-Jun 2015,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,70.1
employment,2015-06-01,Jul 2014-Jun 2015,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3143900
employment,2015-06-01,Jul 2014-Jun 2015,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,71.7
employment,2015-06-01,Jul 2014-Jun 2015,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2413200
employment,2015-09-01,Oct 2014-Sep 2015,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,69
employment,2015-09-01,Oct 2014-Sep 2015,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1138300
employment,2015-09-01,Oct 2014-Sep 2015,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,70.6
employment,2015-09-01,Oct 2014-Sep 2015,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3166100
employment,2015-09-01,Oct 2014-Sep 2015,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,72.4
employment,2015-09-01,Oct 2014-Sep 2015,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2439300
employment,2015-12-01,Jan 2015-Dec 2015,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,69.3
employment,2015-12-01,Jan 2015-Dec 2015,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1141200
employment,2015-12-01,Jan 2015-Dec 2015,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,71.2
employment,2015-12-01,Jan 2015-Dec 2015,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3196500
employment,2015-12-01,Jan 2015-Dec 2015,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,72.5
employment,2015-12-01,Jan 2015-Dec 2015,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2441500
employment,2016-03-01,Apr 2015-Mar 2016,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,69.5
employment,2016-03-01,Apr 2015-Mar 2016,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1145300
employment,2016-03-01,Apr 2015-Mar 2016,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,71.4
employment,2016-03-01,Apr 2015-Mar 2016,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3208200
employment,2016-03-01,Apr 2015-Mar 2016,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,72.2
employment,2016-03-01,Apr 2015-Mar 2016,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2434500
employment,2016-06-01,Jul 2015-Jun 2016,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,69.4
employment,2016-06-01,Jul 2015-Jun 2016,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1143700
employment,2016-06-01,Jul 2015-Jun 2016,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,71.6
employment,2016-06-01,Jul 2015-Jun 2016,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3218700
employment,2016-06-01,Jul 2015-Jun 2016,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,72.2
employment,2016-06-01,Jul 2015-Jun 2016,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2437100
employment,2016-09-01,Oct 2015-Sep 2016,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,69.9
employment,2016-09-01,Oct 2015-Sep 2016,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1152000
employment,2016-09-01,Oct 2015-Sep 2016,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,71.6
employment,2016-09-01,Oct 2015-Sep 2016,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3221900
employment,2016-09-01,Oct 2015-Sep 2016,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,72.4
employment,2016-09-01,Oct 2015-Sep 2016,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2444800
employment,2016-12-01,Jan 2016-Dec 2016,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,70.5
employment,2016-12-01,Jan 2016-Dec 2016,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1161500
employment,2016-12-01,Jan 2016-Dec 2016,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,71.5
employment,2016-12-01,Jan 2016-Dec 2016,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3220400
employment,2016-12-01,Jan 2016-Dec 2016,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,72.5
employment,2016-12-01,Jan 2016-Dec 2016,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2448500
employment,2017-03-01,Apr 2016-Mar 2017,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,69.9
employment,2017-03-01,Apr 2016-Mar 2017,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1151300
employment,2017-03-01,Apr 2016-Mar 2017,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,71.7
employment,2017-03-01,Apr 2016-Mar 2017,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3229900
employment,2017-03-01,Apr 2016-Mar 2017,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,72.8
employment,2017-03-01,Apr 2016-Mar 2017,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2460800
employment,2017-06-01,Jul 2016-Jun 2017,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,70.2
employment,2017-06-01,Jul 2016-Jun 2017,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1156900
employment,2017-06-01,Jul 2016-Jun 2017,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,72.3
employment,2017-06-01,Jul 2016-Jun 2017,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3257300
employment,2017-06-01,Jul 2016-Jun 2017,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,73
employment,2017-06-01,Jul 2016-Jun 2017,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2465800
employment,2017-09-01,Oct 2016-Sep 2017,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,70.4
employment,2017-09-01,Oct 2016-Sep 2017,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1159700
employment,2017-09-01,Oct 2016-Sep 2017,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,72.6
employment,2017-09-01,Oct 2016-Sep 2017,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3269000
employment,2017-09-01,Oct 2016-Sep 2017,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,73
employment,2017-09-01,Oct 2016-Sep 2017,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2469000
employment,2017-12-01,Jan 2017-Dec 2017,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,70.6
employment,2017-12-01,Jan 2017-Dec 2017,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1162200
employment,2017-12-01,Jan 2017-Dec 2017,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,73
employment,2017-12-01,Jan 2017-Dec 2017,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3290200
employment,2017-12-01,Jan 2017-Dec 2017,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,73.4
employment,2017-12-01,Jan 2017-Dec 2017,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2482900
employment,2018-03-01,Apr 2017-Mar 2018,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,71.1
employment,2018-03-01,Apr 2017-Mar 2018,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1168700
employment,2018-03-01,Apr 2017-Mar 2018,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,73.4
employment,2018-03-01,Apr 2017-Mar 2018,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3304700
employment,2018-03-01,Apr 2017-Mar 2018,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,73.5
employment,2018-03-01,Apr 2017-Mar 2018,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2485300
employment,2018-06-01,Jul 2017-Jun 2018,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,70.6
employment,2018-06-01,Jul 2017-Jun 2018,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1160400
employment,2018-06-01,Jul 2017-Jun 2018,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,73.4
employment,2018-06-01,Jul 2017-Jun 2018,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3306100
employment,2018-06-01,Jul 2017-Jun 2018,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,73.5
employment,2018-06-01,Jul 2017-Jun 2018,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2485900
employment,2018-09-01,Oct 2017-Sep 2018,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,70.8
employment,2018-09-01,Oct 2017-Sep 2018,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1162700
employment,2018-09-01,Oct 2017-Sep 2018,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,73.7
employment,2018-09-01,Oct 2017-Sep 2018,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3318300
employment,2018-09-01,Oct 2017-Sep 2018,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,73.4
employment,2018-09-01,Oct 2017-Sep 2018,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2480500
employment,2018-12-01,Jan 2018-Dec 2018,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,71.1
employment,2018-12-01,Jan 2018-Dec 2018,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1167700
employment,2018-12-01,Jan 2018-Dec 2018,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,73.8
employment,2018-12-01,Jan 2018-Dec 2018,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3319100
employment,2018-12-01,Jan 2018-Dec 2018,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,73.6
employment,2018-12-01,Jan 2018-Dec 2018,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2486900
employment,2019-03-01,Apr 2018-Mar 2019,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,71.1
employment,2019-03-01,Apr 2018-Mar 2019,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1165800
employment,2019-03-01,Apr 2018-Mar 2019,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,73.8
employment,2019-03-01,Apr 2018-Mar 2019,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3319300
employment,2019-03-01,Apr 2018-Mar 2019,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,20599,Variable,73.7
employment,2019-03-01,Apr 2018-Mar 2019,E12000003,Yorkshire and The Humber,regions,45,Employment rate - aged 16-64,21001,Numerator,2492800
employment,2019-06-01,Jul 2018-Jun 2019,E12000001,North East,regions,45,Employment rate - aged 16-64,20599,Variable,71.4
employment,2019-06-01,Jul 2018-Jun 2019,E12000001,North East,regions,45,Employment rate - aged 16-64,21001,Numerator,1169600
employment,2019-06-01,Jul 2018-Jun 2019,E12000002,North West,regions,45,Employment rate - aged 16-64,20599,Variable,73.9
employment,2019-06-01,Jul 2018-Jun 2019,E12000002,North West,regions,45,Employment rate - aged 16-64,21001,Numerator,3321000
